title,url,title_length,word_count
"Sold a flat for Rs 34 lakh, but tax records show Rs 80 lakh value? Here's what it could mean",https://www.moneycontrol.com/news/business/personal-finance/how-does-capital-gains-tax-apply-when-selling-a-flat-with-stamp-duty-valuation-higher-than-purchase-price-13939575.html,92,20
"Why is Bitcoin falling? Price drops 6% below $66,500 amid ETF outflows, institutional selling",https://www.moneycontrol.com/news/business/personal-finance/why-is-bitcoin-falling-price-drops-6-below-66500-amid-etf-outflows-institutional-selling-13939246.html,93,14
"Gold and silver price today, June 3: Check rates of 24K, 22K gold in Delhi, Mumbai, Kolkata other cities",https://www.moneycontrol.com/news/business/personal-finance/gold-and-silver-price-today-june-3-check-rates-of-24k-22k-gold-in-delhi-mumbai-kolkata-other-cities-13939217.html,104,19
Lifelong money lessons every parent should teach their child to build strong financial habits early,https://www.moneycontrol.com/news/business/personal-finance/lifelong-money-lessons-every-parent-should-teach-their-child-to-build-strong-financial-habits-early-13939081.html,99,15
How to plan and fund your childâs preschool activity classes without straining your budget,https://www.moneycontrol.com/news/business/personal-finance/how-to-plan-and-fund-your-child-s-preschool-activity-classes-without-straining-your-budget-13939075.html,92,14
8th Pay Commission update: Final date for submission of memorandum extended to June 15 - whatâs the latest?,https://www.moneycontrol.com/news/business/personal-finance/8th-pay-commission-update-final-date-for-submission-of-memorandum-extended-to-june-15-what-s-the-latest-13938687.html,109,18
See More Planning,https://www.moneycontrol.com/news/tags/planning.html,17,3
Chart of the Day: Credit card spends signal some cooling off in consumption,https://www.moneycontrol.com/news/opinion/chart-of-the-day-credit-card-spends-signal-some-cooling-off-in-consumption-13935195.html,75,13
Airport lounge access on credit cards is getting harder to unlock,https://www.moneycontrol.com/news/business/personal-finance/airport-lounge-access-on-credit-cards-is-getting-harder-to-unlock-13927907.html,65,11
Indians are turning travel points into a second wallet: Marriott Bonvoy report,https://www.moneycontrol.com/news/business/personal-finance/from-lounge-access-to-dining-rewards-how-indian-travellers-are-turning-loyalty-into-a-lifestyle-tool-13926935.html,78,12
"Indiaâs most expensive credit cards: From Grammy tickets to private charters, what these cards really offer",https://www.moneycontrol.com/news/business/personal-finance/india-s-most-expensive-credit-cards-from-grammy-tickets-to-private-charters-what-these-cards-really-offer-13913241.html,109,16
"From groceries to travel, how Indians are using credit cards differently: SBI Card report",https://www.moneycontrol.com/news/business/personal-finance/from-groceries-to-travel-how-indians-are-using-credit-cards-differently-sbi-card-report-13925152.html,89,14
Are Contactless Payments Really Safer Than Chip-and-PIN In 2025?,https://www.moneycontrol.com/news/business/personal-finance/are-contactless-payments-really-safer-than-chip-and-pin-in-2025-13922345.html,64,9
How small credit habits gradually shape your credit score and long-term financial profile,https://www.moneycontrol.com/news/business/personal-finance/how-small-credit-habits-gradually-shape-your-credit-score-and-long-term-financial-profile-13921596.html,89,13
See More Credit Cards,https://www.moneycontrol.com/news/tags/credit-cards.html,21,4
Suraksha Diagno,https://www.moneycontrol.com/india/stockpricequote/labslife-sciences-services/surakshadiagno/SDL02,15,2
Suraksha Diagnostics: Building muscle for the next leg of growth,https://www.moneycontrol.com/news/business/moneycontrol-research/suraksha-diagnostics-building-muscle-for-the-next-leg-of-growth-13939308.html,64,10
TATA Cons. Prod,https://www.moneycontrol.com/india/stockpricequote/plantations-teacoffee/tataconsprod/TT,15,3
"Trade Spotlight: How should you trade Federal Bank, KPIT Technologies, Parag Milk Foods, Route Mobile, PTC Industries, and others on June 3?",https://www.moneycontrol.com/news/business/markets/trade-spotlight-how-should-you-trade-federal-bank-kpit-technologies-parag-milk-foods-route-mobile-ptc-industries-and-others-on-june-3-13939107.html,140,22
JSW Energy,https://www.moneycontrol.com/india/stockpricequote/power-generationdistribution/jswenergy/JE01,10,2
MOTHERSON,https://www.moneycontrol.com/india/stockpricequote/auto-ancillaries-auto-truckmotorcycle-parts/motherson/MSS01,9,1
"Trade Spotlight: How should you trade Rain Industries, IFCI, Cemindia Projects, Supriya Lifescience, Thermax, and others on June 1?",https://www.moneycontrol.com/news/business/markets/trade-spotlight-how-should-you-trade-rain-industries-ifci-cemindia-projects-supriya-lifescience-thermax-and-others-on-june-1-13936932.html,131,19
"Trade Spotlight: How should you trade Samvardhana Motherson, Siemens, NALCO, RBL Bank, Tata Power, Usha Martin, and others on May 29?",https://www.moneycontrol.com/news/business/markets/trade-spotlight-how-should-you-trade-samvardhana-motherson-siemens-nalco-rbl-bank-tata-power-usha-martin-and-others-on-may-29-13934997.html,133,21
Stock Views,https://www.moneycontrol.com/news/tags/stocks-views.html,11,2
Buzzing Stocks,https://www.moneycontrol.com/news/tags/stocks-in-news.html,14,2
Brokerage Recommendations,https://www.moneycontrol.com/news/tags/recommendations.html,25,2
Mutual Funds Tool,https://www.moneycontrol.com/mutualfundindia/tools/,17,3
Find your Fund,https://www.moneycontrol.com/mf/find_a_fund/find_a_fund.php,14,3
Returns Calculator,https://www.moneycontrol.com/mf/returns.php,18,2
All Schedule,https://www.moneycontrol.com/stocks/marketinfo/chats/detail_new.php?type=upcoming,12,2
Previous Transcripts,https://www.moneycontrol.com/stocks/marketinfo/chats/archives_new.php,20,2
Interviews,https://www.moneycontrol.com/news/interview/,10,1
"Daily Voice: Exploration, energy security and ethanol remain key investment themes, says Vallum Capital's Manish Bhandari",https://www.moneycontrol.com/news/business/markets/daily-voice-exploration-energy-security-and-ethanol-remain-key-investment-themes-says-vallum-capital-s-manish-bhandari-13939103.html,121,16
Daily Voice: Why Invescoâs Aditya Khemani is betting big on power stocks despite valuation worries,https://www.moneycontrol.com/news/business/markets/daily-voice-why-invesco-s-aditya-khemani-is-betting-big-on-power-stocks-despite-valuation-worries-13937961.html,100,15
"Daily Voice | AI not main trigger; macro stability, earnings revival to steer recovery: Riddhiman Jain",https://www.moneycontrol.com/news/business/markets/daily-voice-ai-not-main-trigger-macro-stability-earnings-revival-to-steer-recovery-riddhiman-jain-13936918.html,102,16
Daily Voice | Narnolia's Shailendra Kumar sees 2HFY27 significantly stronger than 1HFY27 for corporate earnings,https://www.moneycontrol.com/news/business/markets/daily-voice-narnolia-s-shailendra-kumar-sees-2hfy27-significantly-stronger-than-1hfy27-for-corporate-earnings-13936492.html,111,15
Action In Markets Today,https://www.moneycontrol.com/markets/action-in-markets.html,23,4
Mirae Asset Nifty 8-13 yr G-sec ETF,https://www.moneycontrol.com/india/stockpricequote/etf/miraenifty8-13/MAGS814938,35,7
IndiGrid Infrastructure Trust,https://www.moneycontrol.com/india/stockpricequote/power-generationdistribution/indigridinfra/IIF01,29,3
Ugar Sugar Works,https://www.moneycontrol.com/india/stockpricequote/sugar/ugarsugarwork/USW,16,3
Bansal Wire Industries,https://www.moneycontrol.com/india/stockpricequote/ironsteel/bansalwireind/BWI03,22,3
Motilal Oswal Nifty 500 Momentum 50 ETF,https://www.moneycontrol.com/india/stockpricequote/etf/mon500m50etf/MOMEN25606,39,7
RPG Life Sciences,https://www.moneycontrol.com/india/stockpricequote/pharmaceuticals/rpglife/RPG05,17,3
Titan Company,https://www.moneycontrol.com/india/stockpricequote/miscellaneous/titancompany/TI01,13,2
Set SMS alerts for market news,https://investmentwatch.moneycontrol.com/tracker.php?package_id=1,30,6
Opinion,https://www.moneycontrol.com/news/opinion.html,7,1
The AI boom gives 1990s IT brands a second crack at youth,https://www.moneycontrol.com/news/opinion/the-ai-boom-gives-1990s-it-brands-a-second-crack-at-youth-13939961.html,57,12
Board Meetings,#keycatb1,14,2
AGM / EGMs,#keycatb2,10,3
Bonus,#keycatb3,5,1
Splits,#keycatb4,6,1
Rights,#keycatb5,6,1
Dividend,#keycatb6,8,1
Shah Foods,https://www.moneycontrol.com/india/stockpricequote/foodprocessing/shahfoods/SF06,10,2
DEE Development,https://www.moneycontrol.com/india/stockpricequote/ironsteel/deedevelopmentengineers/DDEL,15,2
Ideaforge Tech,https://www.moneycontrol.com/india/stockpricequote/engineering-industrialequipments/ideaforgetechnology/IT07,14,2
Kalind,https://www.moneycontrol.com/india/stockpricequote/finance-investments/kalind/MBP,6,1
Binny,https://www.moneycontrol.com/india/stockpricequote/textiles-spinning-cottonblended/binny/B01,5,1
See More Board meetings,https://www.moneycontrol.com/stocks/marketinfo/meetings.php?opttopic=brdmeeting,23,4
Kopran,https://www.moneycontrol.com/india/stockpricequote/pharmaceuticals/kopran/K01,6,1
Odyssey Tech,https://www.moneycontrol.com/india/stockpricequote/computers-softwaremediumsmall/odysseytechnologies/OT01,12,2
Harmony Capital,https://www.moneycontrol.com/india/stockpricequote/finance-investments/harmonycapitalservices/HCS,15,2
Prabhu Steels,https://www.moneycontrol.com/india/stockpricequote/steel-mediumsmall/prabhusteels/PS09,13,2
Mafatlal Ind,https://www.moneycontrol.com/india/stockpricequote/textiles-compositemills/mafatlalindustries/MI02,12,2
See More AGM EGM,https://www.moneycontrol.com/stocks/marketinfo/agm_egm.php,16,4
Anand Rathi,https://www.moneycontrol.com/india/stockpricequote/finance-investment/anandrathiwealth/ARW,11,2
See More Bonus,https://www.moneycontrol.com/stocks/marketinfo/bonus/index.php,14,3
E2E Networks,https://www.moneycontrol.com/india/stockpricequote/itservicesconsulting/e2enetworks/EN,12,2
Mobavenue AI,https://www.moneycontrol.com/india/stockpricequote/miscellaneous/mobavenueaitech/SES01,12,2
View All Splits,https://www.moneycontrol.com/stocks/marketinfo/splits/index.php,15,3
View All Rights,https://www.moneycontrol.com/stocks/marketinfo/rights/index.php,15,3
Ashok Leyland,https://www.moneycontrol.com/india/stockpricequote/auto-lcvshcvs/ashokleyland/AL,13,2
Remsons Ind,https://www.moneycontrol.com/india/stockpricequote/autoancillaries/remsonsindustries/RI10,11,2
Monarch Surveyo,https://www.moneycontrol.com/india/stockpricequote/misccommercialservices/monarchsurveyorsengineeringconsultants/MSE02,15,2
Foseco India,https://www.moneycontrol.com/india/stockpricequote/chemicals/fosecoindia/FI12,12,2
Navneet,https://www.moneycontrol.com/india/stockpricequote/printingstationery/navneeteducation/NP01,7,1
See More Dividend,https://www.moneycontrol.com/stocks/marketinfo/dividends_declared/index.php,17,3
"Taking Stock: Nifty reclaims 23,400, Sensex ends 304 pts lower; IT drags",https://www.moneycontrol.com/news/business/markets/taking-stock-nifty-reclaims-23-400-sensex-ends-304-pts-lower-it-drags-13939918.html,72,12
"Bank Nifty jumps 0.9% after 1,200-point rebound from day's low; PSU banks lead recovery despite IT rout",https://www.moneycontrol.com/news/business/stocks/bank-nifty-slips-over-1-today-all-14-constituents-trade-in-red-sbi-indusind-among-top-laggards-13939409.html,103,17
"Fidelity buys Rs 1,906 crore worth of GMR Airports shares from GQG Partners",https://www.moneycontrol.com/news/business/markets/fidelity-buys-rs-1-906-crore-worth-of-gmr-airports-shares-from-gqg-partners-13940505.html,75,13
"Fidelity, Goldman Sachs, IMF, Quant MF, WhiteOak Capital among investors buy Rs 2,873 crore worth of Lenskart shares from Softbank",https://www.moneycontrol.com/news/business/markets/fidelity-goldman-sachs-imf-quant-mf-whiteoak-capital-among-investors-buy-rs-2-873-crore-worth-of-lenskart-shares-from-softbank-13940482.html,130,20
Commodities,https://www.moneycontrol.com/news/tags/commodities.html,11,1
Commodity Corner: Crude oil climbs 1% amid middle east tensions; gold eases,https://www.moneycontrol.com/news/business/commodities/commodity-corner-crude-oil-climbs-1-amid-middle-east-tensions-gold-eases-13939172.html,75,12
Commodity Corner: Oil retains gains amid middle east tensions; gold trades steady,https://www.moneycontrol.com/news/business/commodities/commodity-corner-oil-retains-gains-amid-middle-east-tensions-gold-trades-steady-13938038.html,81,12
Commodity Corner: Oil jumps on middle east tensions; gold slips amid stronger dollar,https://www.moneycontrol.com/news/business/commodities/commodity-corner-oil-jumps-on-middle-east-tensions-gold-slips-amid-stronger-dollar-13936966.html,84,13
Startups,https://www.moneycontrol.com/news/business/startups,8,1
Delhi startup asks entire team to take 30% pay cut after Rs 2 crore mistake: 'Is it normal?',https://www.moneycontrol.com/news/trends/delhi-startup-asks-entire-team-to-take-30-pay-cut-after-rs-2-crore-mistake-is-it-normal-13938022.html,92,18
'Ye decision easy nahi tha': Man quits high-paying Rs 300 crore company job at 40 to start own brand,https://www.moneycontrol.com/news/trends/ye-decision-easy-nahi-tha-man-quits-high-paying-rs-300-crore-company-job-at-40-to-start-own-brand-13931070.html,100,19
"Bengaluru startup founder pays himself Rs 50,000 despite having Rs 5 crore in bank",https://www.moneycontrol.com/news/trends/pay-yourself-rs-24-lakh-bengaluru-startup-founder-pays-himself-rs-50-000-despite-having-rs-5-crore-in-bank-13929761.html,82,14
Top Companies in India,https://www.moneycontrol.com/stocks/marketstats/top100.php,22,4
HDFC Bank,https://www.moneycontrol.com/india/stockpricequote/banks-privatesector/hdfcbank/HDF01,9,2
Bharti Airtel,https://www.moneycontrol.com/india/stockpricequote/telecommunications-service/bhartiairtel/BA08,13,2
SBI,https://www.moneycontrol.com/india/stockpricequote/banks-publicsector/statebankindia/SBI,3,1
ICICI Bank,https://www.moneycontrol.com/india/stockpricequote/banks-privatesector/icicibank/ICI02,10,2
See More Top Companies in India,https://www.moneycontrol.com/stocks/top-companies-in-india/market-capitalisation-bse.html,31,6
After the Bell,/https://www.moneycontrol.com/tv/cnbc-tv18-shows/after-the-bell-2020-09-09.html,14,3
Bazaar,/https://www.moneycontrol.com/tv/cnbc-tv18-shows/bazzar-2021-02-22.html,6,1
Bazaar Corporate Radar,/https://www.moneycontrol.com/tv/cnbc-tv18-shows/bazzar-corporate-2021-02-22.html,22,3
Business Lunch,/https://www.moneycontrol.com/tv/cnbc-tv18-shows/business-lunch-2022-05-31.html,14,2
Chart Busters,/https://www.moneycontrol.com/tv/cnbc-tv18-shows/chart-busters-2021-02-22.html,13,2
Closing Bell,/https://www.moneycontrol.com/tv/cnbc-tv18-shows/closing-bell-2023-08-31.html,12,2
Halftime Report,/https://www.moneycontrol.com/tv/cnbc-tv18-shows/halftime-report-2022-01-31.html,15,2
India Business Hour,/https://www.moneycontrol.com/tv/cnbc-tv18-shows/indian-business-hour-2023-08-29.html,19,3
Markets Today,/https://www.moneycontrol.com/tv/cnbc-tv18-shows/markets-today-with-udayan-2023-08-29.html,13,2
Midcap Radar,/https://www.moneycontrol.com/tv/cnbc-tv18-shows/midcap-radar-2022-05-31.html,12,2
Mindmine Mondays,/https://www.moneycontrol.com/tv/cnbc-tv18-shows/mindmine-mondays-2020-08-10.html,16,2
Power Breakfast,/https://www.moneycontrol.com/tv/cnbc-tv18-shows/power-breakfast-2021-05-19.html,15,2
Reporter's Diary,/https://www.moneycontrol.com/tv/cnbc-tv18-shows/reporter-diary-2022-01-28.html,16,2
Trading Hour,/https://www.moneycontrol.com/tv/cnbc-tv18-shows/trading-hour-2022-05-30.html,12,2
What's Hot,/https://www.moneycontrol.com/tv/cnbc-tv18-shows/whats-hot-2020-07-17.html,10,2
Your Stocks,/https://www.moneycontrol.com/tv/cnbc-tv18-shows/your-stocks-2023-01-30.html,11,2
Markets Today,https://www.cnbctv18.com/live-tv/,13,2
"West Asia crisis fails to slow deals, AI boom, EVs sale surges | MC Editor's Picks",https://www.moneycontrol.com/news/podcast/west-asia-crisis-fails-to-slow-deals-ai-boom-evs-sale-surges-mc-editor-s-picks-13936077.html,82,16
From Make in India to Global Impact: Indiaâs MedTech Future | Wipro GE Healthcare,https://www.moneycontrol.com/news/podcast/from-make-in-india-to-global-impact-india-s-medtech-future-wipro-ge-healthcare-13931476.html,83,14
"Rupee at record low, debt pressure rises, India Inc faces tougher business climate | Editor's Picks",https://www.moneycontrol.com/news/podcast/rupee-at-record-low-debt-pressure-rises-india-inc-faces-tougher-business-climate-editor-s-picks-13923087.html,99,16
"Bringing Structure and Reliability to Indiaâs Interiors Market | Srikanth Iyer, Co-Founder and CEO, Homelane | MC Unusual Suspects",https://www.moneycontrol.com/news/podcast/bringing-structure-and-reliability-to-india-s-interiors-market-srikanth-iyer-co-founder-and-ceo-homelane-mc-unusual-suspects-13920239.html,132,19
"Tata Sons delays Chandra call, US-Iran war strains arsenal & HDFC Bank reshuffle | Editorâs Picks",https://www.moneycontrol.com/news/podcast/tata-sons-delays-chandra-call-us-iran-war-strains-arsenal-hdfc-bank-reshuffle-editor-s-picks-13881630.html,99,16
Markets,#markets_wap,7,1
Gold Rate,#gold_rate_wap,9,2
Real Estate,#real_estate_wap,11,2
Health,#health_wap,6,1
World,#world_wap,5,1
Trends,#trends_wap,6,1
"Netanyahu downplays clash with Trump, says both share goal of disarming Hezbollah",https://www.moneycontrol.com/world/netanyahu-downplays-clash-with-trump-says-both-share-goal-of-disarming-hezbollah-article-13940504.html,81,12
Putin's hometown under attack: Why Ukraine struck St Petersburg ahead of Russia's biggest summit,https://www.moneycontrol.com/world/putin-s-hometown-under-attack-why-ukraine-struck-st-petersburg-ahead-of-russia-s-biggest-summit-article-13940479.html,96,14
"Indians take over grocery store in Canada, chant 'Jai Shri Ram' in viral video",https://www.moneycontrol.com/news/trends/indians-take-over-grocery-store-in-canada-chant-jai-shri-ram-in-viral-video-13940251.html,78,14
Anushka Sharma faces backlash for promoting homeopathy: 'Hypocrisy is hard to miss',https://www.moneycontrol.com/news/trends/anushka-sharma-faces-backlash-for-promoting-homeopathy-hypocrisy-is-hard-to-miss-13940347.html,83,12
grievanceofficer@nw18.com,mailto:grievanceofficer@nw18.com,25,1
Stocks,https://www.moneycontrol.com/india/stockpricequote/,6,1
A,https://www.moneycontrol.com/india/stockpricequote/A,1,1
B,https://www.moneycontrol.com/india/stockpricequote/B,1,1
C,https://www.moneycontrol.com/india/stockpricequote/C,1,1
D,https://www.moneycontrol.com/india/stockpricequote/D,1,1
E,https://www.moneycontrol.com/india/stockpricequote/E,1,1
F,https://www.moneycontrol.com/india/stockpricequote/F,1,1
G,https://www.moneycontrol.com/india/stockpricequote/G,1,1
H,https://www.moneycontrol.com/india/stockpricequote/H,1,1
I,https://www.moneycontrol.com/india/stockpricequote/I,1,1
J,https://www.moneycontrol.com/india/stockpricequote/J,1,1
K,https://www.moneycontrol.com/india/stockpricequote/K,1,1
L,https://www.moneycontrol.com/india/stockpricequote/L,1,1
M,https://www.moneycontrol.com/india/stockpricequote/M,1,1
N,https://www.moneycontrol.com/india/stockpricequote/N,1,1
O,https://www.moneycontrol.com/india/stockpricequote/O,1,1
P,https://www.moneycontrol.com/india/stockpricequote/P,1,1
Q,https://www.moneycontrol.com/india/stockpricequote/Q,1,1
R,https://www.moneycontrol.com/india/stockpricequote/R,1,1
S,https://www.moneycontrol.com/india/stockpricequote/S,1,1
T,https://www.moneycontrol.com/india/stockpricequote/T,1,1
U,https://www.moneycontrol.com/india/stockpricequote/U,1,1
V,https://www.moneycontrol.com/india/stockpricequote/V,1,1
W,https://www.moneycontrol.com/india/stockpricequote/W,1,1
X,https://www.moneycontrol.com/india/stockpricequote/X,1,1
Y,https://www.moneycontrol.com/india/stockpricequote/Y,1,1
Z,https://www.moneycontrol.com/india/stockpricequote/Z,1,1
Others,https://www.moneycontrol.com/india/stockpricequote/others,6,1
LTM Share Price,https://www.moneycontrol.com/news/business/stocks/ltm-shares-crash-7-today-as-jefferies-questions-ai-growth-targets-despite-management-s-bullish-outlook-13939302.html,15,3
RBI MPC Today,https://www.moneycontrol.com/news/business/banks/rbi-mpc-begins-today-inflation-growth-and-rupee-in-focus-as-rate-hold-looms-13939171.html,13,3
IndusInd Bank Share Price,https://www.moneycontrol.com/news/business/markets/indusind-bank-share-falls-over-2-after-report-of-fresh-whistleblower-complaint-to-pmo-rbi-13939274.html,25,4
Business News Live,https://www.moneycontrol.com/news/business/corporate-business-news-live-updates-india-world-june-3-2026-liveblog-13939144.html,18,3
Lenskart Block Deal,https://www.moneycontrol.com/news/business/stocks/lenskart-block-deal-3-25-equity-stake-sold-for-rs-2-873-crore-in-large-trades-stock-flat-13939264.html,19,3
Wipro CEO Srinivas Pallia,https://www.moneycontrol.com/news/business/wipro-ceo-srinivas-pallia-earns-nearly-7-times-what-chairman-rishad-premji-does-13939228.html,25,4
Tokenmaxxing,https://www.moneycontrol.com/technology/tokenmaxxing-is-a-terrible-idea-snowflake-ceo-sridhar-ramaswamy-article-13938928.html,12,1
Silver MCX Price,https://www.moneycontrol.com/commodity/mcx-silver-price/,16,3
Gold MCX Price,https://www.moneycontrol.com/commodity/mcx-gold-price/,14,3
Loans up to 50 Lakhs,https://www.moneycontrolpay.com/?sso=,20,5
Fixed Income,https://www.thefixedincome.com/,12,2
ETFs,https://www.moneycontrol.com/mf/etf/,4,1
EMI Calculator,https://www.moneycontrol.com/personal-finance/tools/emi-calculator.html,14,2
Retirement Planning,https://www.moneycontrol.com/personal-finance/tools/retirement-planning-calculator.html,19,2
Gratuity Calculator,https://www.moneycontrol.com/personal-finance/tools/gratuity-calculator.html,19,2
News18,https://www.news18.com/,6,1
Firstpost,https://www.firstpost.com/,9,1
CNBC TV18,https://www.cnbctv18.com/,9,2
News18 Hindi,https://hindi.news18.com/,12,2
Cricketnext,https://www.news18.com/cricket/,11,1
Overdrive,https://www.overdrive.in/,9,1
About Us,https://www.moneycontrol.com/cdata/aboutus.php,8,2
Contact Us,https://www.moneycontrol.com/cdata/contact.php,10,2
Advisory Alert,https://www.moneycontrol.com/cdata/advisory-alert.php,14,2
Advertise with Us,https://www.moneycontrol.com/advertise-on-moneycontrol.html,17,3
Disclaimer,https://www.moneycontrol.com/cdata/disclaim.php,10,1
Privacy Policy,https://www.moneycontrol.com/cdata/privacypolicy.php,14,2
Cookie Policy,https://www.moneycontrol.com/cdata/gdpr_cookiepolicy.php,13,2
Terms & Conditions,https://www.moneycontrol.com/cdata/termsofuse.php,18,3
Financial Terms (Glossary),https://www.moneycontrol.com/glossary/,26,3
Sitemap,https://www.moneycontrol.com/sitemap.php,7,1
Investors,https://www.moneycontrol.com/investors/,9,1
Portfolio,https://www.moneycontrol.com/bestportfolio/wealth-management-tool/investments,9,1
